MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:2145374	Dhx29	DEAH (Asp-Glu-Ala-His) box polypeptide 29	13		formation of translation preinitiation complex			ISO	Q7Z478 	J:164563 	
MGI:2145374	Dhx29	DEAH (Asp-Glu-Ala-His) box polypeptide 29	13		translation			IEA	KW-0648 	J:60000 	
MGI:2145374	Dhx29	DEAH (Asp-Glu-Ala-His) box polypeptide 29	13		translational initiation			IEA	IPR034730 	J:72247 	
MGI:2145374	Dhx29	DEAH (Asp-Glu-Ala-His) box polypeptide 29	13		translational initiation			IEA	KW-0396 	J:60000 	
MGI:2445102	Dhx33	DEAH (Asp-Glu-Ala-His) box polypeptide 33	11		translational initiation			IDA		J:257323 	
MGI:1919412	Dhx36	DEAH (Asp-Glu-Ala-His) box polypeptide 36	3		3'-UTR-mediated mRNA destabilization			ISO	Q9H2U1 	J:164563 	
MGI:1919412	Dhx36	DEAH (Asp-Glu-Ala-His) box polypeptide 36	3		negative regulation of translation			ISO	Q9H2U1 	J:164563 	
MGI:1919412	Dhx36	DEAH (Asp-Glu-Ala-His) box polypeptide 36	3		positive regulation of cytoplasmic translation			ISO	Q9H2U1 	J:164563 	
MGI:1919412	Dhx36	DEAH (Asp-Glu-Ala-His) box polypeptide 36	3		positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay			ISO	Q9H2U1 	J:164563 	
MGI:1919412	Dhx36	DEAH (Asp-Glu-Ala-His) box polypeptide 36	3		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:103268	Dnajc1	DnaJ heat shock protein family (Hsp40) member C1	2		regulation of translation			IDA		J:77390 	
MGI:107373	Dnajc3	DnaJ heat shock protein family (Hsp40) member C3	14		negative regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation			IDA		J:218404 	
MGI:107373	Dnajc3	DnaJ heat shock protein family (Hsp40) member C3	14		negative regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation			ISO	Q13217 	J:164563 	
MGI:107373	Dnajc3	DnaJ heat shock protein family (Hsp40) member C3	14		positive regulation of translation initiation in response to endoplasmic reticulum stress			IDA		J:218404 	
MGI:107373	Dnajc3	DnaJ heat shock protein family (Hsp40) member C3	14		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:2447763	Dnd1	DND microRNA-mediated repression inhibitor 1	18		3'-UTR-mediated mRNA destabilization			ISO	Q8IYX4 	J:164563 	
MGI:2151233	Dph1	diphthamide biosynthesis 1	11		peptidyl-diphthamide biosynthetic process from peptidyl-histidine			IBA	PTN000079945 	J:265628 	
MGI:1914978	Dph2	DPH2 homolog	4		peptidyl-diphthamide biosynthetic process from peptidyl-histidine			IBA	PTN000079945 	J:265628 	
MGI:1922658	Dph3	diphthamine biosynthesis 3	14		peptidyl-diphthamide biosynthetic process from peptidyl-histidine			IBA	PTN001087171 	J:265628 	
MGI:1916990	Dph5	diphthamide biosynthesis 5	3		peptidyl-diphthamide biosynthetic process from peptidyl-histidine			IEA	IPR004551 	J:72247 	
MGI:1913882	Dph6	diphthamine biosynthesis 6	2		peptidyl-diphthamide biosynthetic process from peptidyl-histidine			IBA	PTN000257633 	J:265628 	
MGI:1914478	Dph7	diphthamine biosynethesis 7	2		peptidyl-diphthamide biosynthetic process from peptidyl-histidine			ISO	Q9BTV6 	J:164563 	
MGI:1343297	Drg1	developmentally regulated GTP binding protein 1	11		cytoplasmic translation			IBA	PTN000193732 	J:265628 	
MGI:1342307	Drg2	developmentally regulated GTP binding protein 2	11		cytoplasmic translation			IBA	PTN000193732 	J:265628 	
MGI:1914667	Ears2	glutamyl-tRNA synthetase 2, mitochondrial	7		glutamyl-tRNA aminoacylation			IBA	PTN000012469 	J:265628 	
MGI:1914667	Ears2	glutamyl-tRNA synthetase 2, mitochondrial	7		glutamyl-tRNA aminoacylation			ISO	Q5JPH6 	J:164563 	
MGI:1914667	Ears2	glutamyl-tRNA synthetase 2, mitochondrial	7		translation			IEA	KW-0648 	J:60000 	
MGI:1914667	Ears2	glutamyl-tRNA synthetase 2, mitochondrial	7		tRNA aminoacylation for mitochondrial protein translation			ISO	Q5JPH6 	J:164563 	
MGI:1914667	Ears2	glutamyl-tRNA synthetase 2, mitochondrial	7		tRNA aminoacylation for protein translation			IEA	IPR001412 	J:72247 	
MGI:1096881	Eef1a1	eukaryotic translation elongation factor 1 alpha 1	9		translation			IBA	PTN000561878 	J:265628 	
MGI:1096881	Eef1a1	eukaryotic translation elongation factor 1 alpha 1	9		translational elongation			IBA	PTN000562490 	J:265628 	
MGI:1096317	Eef1a2	eukaryotic translation elongation factor 1 alpha 2	2		regulation of translation			IBA	MGI:1096317 PTN000562490 S000000322 	J:265628 	
MGI:1096317	Eef1a2	eukaryotic translation elongation factor 1 alpha 2	2		translation			IBA	PTN000561878 	J:265628 	
MGI:1096317	Eef1a2	eukaryotic translation elongation factor 1 alpha 2	2		translational elongation			IBA	PTN000562490 	J:265628 	
MGI:1096317	Eef1a2	eukaryotic translation elongation factor 1 alpha 2	2		translational elongation			IDA		J:47340 	
MGI:1929520	Eef1b2	eukaryotic translation elongation factor 1 beta 2	1		translation			IEA	KW-0648 	J:60000 	
MGI:1929520	Eef1b2	eukaryotic translation elongation factor 1 beta 2	1		translational elongation			IBA	PTN000174394 	J:265628 	
MGI:1913906	Eef1d	eukaryotic translation elongation factor 1 delta (guanine nucleotide exchange protein)	15		translation			IEA	KW-0648 	J:60000 	
MGI:1913906	Eef1d	eukaryotic translation elongation factor 1 delta (guanine nucleotide exchange protein)	15		translational elongation			IBA	PTN000174394 	J:265628 	
MGI:1913393	Eef1e1	eukaryotic translation elongation factor 1 epsilon 1	13		translation			IEA	KW-0648 	J:60000 	
MGI:1914410	Eef1g	eukaryotic translation elongation factor 1 gamma	19		translation			IEA	KW-0648 	J:60000 	
MGI:1914410	Eef1g	eukaryotic translation elongation factor 1 gamma	19		translational elongation			IBA	PTN000136176 	J:265628 	
MGI:95288	Eef2	eukaryotic translation elongation factor 2	10		positive regulation of cytoplasmic translation			ISO	RGD:61979 	J:155856 	
MGI:95288	Eef2	eukaryotic translation elongation factor 2	10		positive regulation of translation			ISO	RGD:61979 	J:155856 	
MGI:95288	Eef2	eukaryotic translation elongation factor 2	10		positive regulation of translation			ISO	P13639 	J:164563 	
MGI:95288	Eef2	eukaryotic translation elongation factor 2	10		regulation of translation			IBA	PTN000562747 	J:265628 	
MGI:95288	Eef2	eukaryotic translation elongation factor 2	10		translation			IBA	PTN000562747 	J:265628 	
MGI:95288	Eef2	eukaryotic translation elongation factor 2	10		translational elongation			IBA	PTN000562747 	J:265628 	
MGI:95288	Eef2	eukaryotic translation elongation factor 2	10		translational elongation			IDA		J:181762 	
MGI:1195261	Eef2k	eukaryotic elongation factor-2 kinase	7		translational elongation			TAS		J:40333 	
MGI:2137092	Eefsec	eukaryotic elongation factor, selenocysteine-tRNA-specific	6		selenocysteine incorporation			IBA	PTN001136429 	J:265628 	
MGI:2137092	Eefsec	eukaryotic elongation factor, selenocysteine-tRNA-specific	6		selenocysteine incorporation			IDA		J:63958 J:64485 	
MGI:2137092	Eefsec	eukaryotic elongation factor, selenocysteine-tRNA-specific	6		selenocysteine incorporation			IMP	MGI:1857940 	J:75218 	
MGI:2137092	Eefsec	eukaryotic elongation factor, selenocysteine-tRNA-specific	6		selenocysteine incorporation			IMP	MGI:2151801 	J:64667 	
MGI:2137092	Eefsec	eukaryotic elongation factor, selenocysteine-tRNA-specific	6		selenocysteine incorporation			IMP		J:192960 	
MGI:2137092	Eefsec	eukaryotic elongation factor, selenocysteine-tRNA-specific	6		translation			IEA	KW-0648 	J:60000 	
MGI:2137092	Eefsec	eukaryotic elongation factor, selenocysteine-tRNA-specific	6		translational elongation			IBA	PTN001500717 	J:265628 	
MGI:2141969	Efl1	elongation factor like GTPase 1	7		translation			IEA	KW-0648 	J:60000 	
MGI:2141969	Efl1	elongation factor like GTPase 1	7		translational elongation			IEA	KW-0251 	J:60000 	
MGI:105125	Eif1	eukaryotic translation initiation factor 1	11		regulation of translational initiation			ISO	P41567 	J:164563 	
MGI:105125	Eif1	eukaryotic translation initiation factor 1	11		translation			IEA	KW-0648 	J:60000 	
MGI:105125	Eif1	eukaryotic translation initiation factor 1	11		translational initiation			IEA	IPR001950 IPR036877 	J:72247 	
MGI:105125	Eif1	eukaryotic translation initiation factor 1	11		translational initiation			IEA	KW-0396 	J:60000 	
MGI:95298	Eif1a	eukaryotic translation initiation factor 1A	18		translation			IEA	KW-0648 	J:60000 	
MGI:95298	Eif1a	eukaryotic translation initiation factor 1A	18		translational initiation			IBA	PTN000494875 	J:265628 	
MGI:1917110	Eif1ad	eukaryotic translation initiation factor 1A domain containing	19		translational initiation			IEA	IPR001253 IPR006196 	J:72247 	
MGI:3034635	Eif1ad2	eukaryotic translation initiation factor 1A domain containing 2	12		translational initiation			IBA	PTN000494875 	J:265628 	
MGI:3780185	Eif1ad3	eukaryotic translation initiation factor 1A domain containing 3	12		regulation of translation			IBA	PTN000494875 S000004873 	J:265628 	
MGI:3780185	Eif1ad3	eukaryotic translation initiation factor 1A domain containing 3	12		translation			IBA	PTN000494875 S000004873 	J:265628 	
MGI:3780185	Eif1ad3	eukaryotic translation initiation factor 1A domain containing 3	12		translational initiation			IBA	PTN000494875 	J:265628 	
MGI:3780191	Eif1ad4	eukaryotic translation initiation factor 1A domain containing 4	12		translational initiation			IBA	PTN000494875 	J:265628 	
MGI:3648257	Eif1ad7	eukaryotic translation initiation factor 1A domain containing 7	12		regulation of translation			IBA	PTN000494875 S000004873 	J:265628 	
MGI:3648257	Eif1ad7	eukaryotic translation initiation factor 1A domain containing 7	12		translation			IBA	PTN000494875 S000004873 	J:265628 	
MGI:3648257	Eif1ad7	eukaryotic translation initiation factor 1A domain containing 7	12		translational initiation			IBA	PTN000494875 	J:265628 	
MGI:3643794	Eif1ad8	eukaryotic translation initiation factor 1A domain containing 8	12		translational initiation			IBA	PTN000494875 	J:265628 	
MGI:3780224	Eif1ad11	eukaryotic translation initiation factor 1A domain containing 11	12		regulation of translation			IBA	PTN000494875 S000004873 	J:265628 	
MGI:3780224	Eif1ad11	eukaryotic translation initiation factor 1A domain containing 11	12		translation			IBA	PTN000494875 S000004873 	J:265628 	
MGI:3780224	Eif1ad11	eukaryotic translation initiation factor 1A domain containing 11	12		translational initiation			IBA	PTN000494875 	J:265628 	
MGI:3647569	Eif1ad12	eukaryotic translation initiation factor 1A domain containing 12	12		translational initiation			IBA	PTN000494875 	J:265628 	
MGI:5439387	Eif1ad13	eukaryotic translation initiation factor 1A domain containing 13	12		regulation of translation			IBA	PTN000494875 S000004873 	J:265628 	
MGI:5439387	Eif1ad13	eukaryotic translation initiation factor 1A domain containing 13	12		translation			IBA	PTN000494875 S000004873 	J:265628 	
MGI:5439387	Eif1ad13	eukaryotic translation initiation factor 1A domain containing 13	12		translational initiation			IBA	PTN000494875 	J:265628 	
MGI:3780204	Eif1ad14	eukaryotic translation initiation factor 1A domain containing 14	12		regulation of translation			IBA	PTN000494875 S000004873 	J:265628 	
MGI:3780204	Eif1ad14	eukaryotic translation initiation factor 1A domain containing 14	12		translation			IBA	PTN000494875 S000004873 	J:265628 	
MGI:3780204	Eif1ad14	eukaryotic translation initiation factor 1A domain containing 14	12		translational initiation			IBA	PTN000494875 	J:265628 	
MGI:3648085	Eif1ad15	eukaryotic translation initiation factor 1A domain containing 15	12		regulation of translation			IBA	PTN000494875 S000004873 	J:265628 	
MGI:3648085	Eif1ad15	eukaryotic translation initiation factor 1A domain containing 15	12		translation			IBA	PTN000494875 S000004873 	J:265628 	
MGI:3648085	Eif1ad15	eukaryotic translation initiation factor 1A domain containing 15	12		translational initiation			IBA	PTN000494875 	J:265628 	
MGI:3779631	Eif1ad16	eukaryotic translation initiation factor 1A domain containing 16	12		translational initiation			IBA	PTN000494875 	J:265628 	
MGI:3780242	Eif1ad17	eukaryotic translation initiation factor 1A domain containing 17	12		regulation of translation			IBA	PTN000494875 S000004873 	J:265628 	
MGI:3780242	Eif1ad17	eukaryotic translation initiation factor 1A domain containing 17	12		translation			IBA	PTN000494875 S000004873 	J:265628 	
MGI:3780242	Eif1ad17	eukaryotic translation initiation factor 1A domain containing 17	12		translational initiation			IBA	PTN000494875 	J:265628 	
MGI:3647101	Eif1ad18	eukaryotic translation initiation factor 1A domain containing 18	12		translational initiation			IBA	PTN000494875 	J:265628 	
MGI:5434674	Eif1ad19	eukaryotic translation initiation factor 1A domain containing 19	12		translational initiation			IBA	PTN000494875 	J:265628 	
MGI:1913485	Eif1ax	eukaryotic translation initiation factor 1A, X-linked	X		regulation of translation			IBA	PTN000494875 S000004873 	J:265628 	
MGI:1913485	Eif1ax	eukaryotic translation initiation factor 1A, X-linked	X		translation			IBA	PTN000494875 S000004873 	J:265628 	
MGI:1913485	Eif1ax	eukaryotic translation initiation factor 1A, X-linked	X		translational initiation			IBA	PTN000494875 	J:265628 	
MGI:1916219	Eif1b	eukaryotic translation initiation factor 1B	9		translation			IEA	KW-0648 	J:60000 	
MGI:1916219	Eif1b	eukaryotic translation initiation factor 1B	9		translational initiation			IEA	IPR001950 IPR036877 	J:72247 	
MGI:1916219	Eif1b	eukaryotic translation initiation factor 1B	9		translational initiation			IEA	KW-0396 	J:60000 	
MGI:1098684	Eif2a	eukaryotic translation initiation factor 2A	3		regulation of translation			ISO	Q9BY44 	J:164563 	
MGI:1098684	Eif2a	eukaryotic translation initiation factor 2A	3		translation			IDA		J:19621 	
MGI:1098684	Eif2a	eukaryotic translation initiation factor 2A	3		translational initiation			IEA	IPR011387 	J:72247 	
MGI:1098684	Eif2a	eukaryotic translation initiation factor 2A	3		translational initiation			IEA	KW-0396 	J:60000 	
MGI:1353448	Eif2ak1	eukaryotic translation initiation factor 2 alpha kinase 1	5		negative regulation of translation			IEA	KW-0652 	J:60000 	
MGI:1353448	Eif2ak1	eukaryotic translation initiation factor 2 alpha kinase 1	5		regulation of eIF2 alpha phosphorylation by heme			IGI	MGI:1353448 MGI:95513 	J:99200 	
MGI:1353448	Eif2ak1	eukaryotic translation initiation factor 2 alpha kinase 1	5		regulation of translation			IMP	MGI:2679454 	J:85896 	
MGI:1353449	Eif2ak2	eukaryotic translation initiation factor 2-alpha kinase 2	17		negative regulation of translation			ISO	P19525 	J:164563 	
MGI:1353449	Eif2ak2	eukaryotic translation initiation factor 2-alpha kinase 2	17		regulation of translational initiation by eIF2 alpha phosphorylation			IBA	A0A0B4KHX7 A0A1D8PQT9 MGI:1341830 MGI:1353427 P19525 PTN000867953 Q9LX30 Q9NZJ5 Q9P2K8 RGD:70884 S000002691 SPAC20G4.03c SPAC222.07c SPBC36B7.09 	J:265628 	
MGI:1353449	Eif2ak2	eukaryotic translation initiation factor 2-alpha kinase 2	17		translation			IDA		J:19621 	
MGI:1341830	Eif2ak3	eukaryotic translation initiation factor 2 alpha kinase 3	6		eiF2alpha phosphorylation in response to endoplasmic reticulum stress			IMP		J:296095 	
MGI:1341830	Eif2ak3	eukaryotic translation initiation factor 2 alpha kinase 3	6		eiF2alpha phosphorylation in response to endoplasmic reticulum stress			ISO	Q9NZJ5 	J:164563 	
MGI:1341830	Eif2ak3	eukaryotic translation initiation factor 2 alpha kinase 3	6		negative regulation of translation			IDA		J:51759 	
MGI:1341830	Eif2ak3	eukaryotic translation initiation factor 2 alpha kinase 3	6		negative regulation of translation			IGI	MGI:1353427 	J:107108 	
MGI:1341830	Eif2ak3	eukaryotic translation initiation factor 2 alpha kinase 3	6		negative regulation of translation			IMP	MGI:2177666 	J:62257 J:107108 	
MGI:1341830	Eif2ak3	eukaryotic translation initiation factor 2 alpha kinase 3	6		negative regulation of translation			IMP		J:201568 	
MGI:1341830	Eif2ak3	eukaryotic translation initiation factor 2 alpha kinase 3	6		negative regulation of translation in response to endoplasmic reticulum stress			IDA		J:51759 	
MGI:1341830	Eif2ak3	eukaryotic translation initiation factor 2 alpha kinase 3	6		negative regulation of translation in response to stress			ISO	RGD:70884 	J:155856 	
MGI:1341830	Eif2ak3	eukaryotic translation initiation factor 2 alpha kinase 3	6		regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation			IMP		J:99455 	
MGI:1341830	Eif2ak3	eukaryotic translation initiation factor 2 alpha kinase 3	6		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:1341830	Eif2ak3	eukaryotic translation initiation factor 2 alpha kinase 3	6		regulation of translational initiation by eIF2 alpha phosphorylation			IBA	A0A0B4KHX7 A0A1D8PQT9 MGI:1341830 MGI:1353427 P19525 PTN000867953 Q9LX30 Q9NZJ5 Q9P2K8 RGD:70884 S000002691 SPAC20G4.03c SPAC222.07c SPBC36B7.09 	J:265628 	
MGI:1341830	Eif2ak3	eukaryotic translation initiation factor 2 alpha kinase 3	6		regulation of translational initiation by eIF2 alpha phosphorylation	uses UniProtKB:Q6ZWX6		IDA		J:217285 	
MGI:1341830	Eif2ak3	eukaryotic translation initiation factor 2 alpha kinase 3	6		regulation of translational initiation by eIF2 alpha phosphorylation	is a part of response to endoplasmic reticulum stress		IMP		J:124910 	
MGI:1341830	Eif2ak3	eukaryotic translation initiation factor 2 alpha kinase 3	6		regulation of translational initiation by eIF2 alpha phosphorylation			IMP		J:62257 J:99455 	
MGI:1341830	Eif2ak3	eukaryotic translation initiation factor 2 alpha kinase 3	6		translation			IDA		J:82058 	
MGI:1353427	Eif2ak4	eukaryotic translation initiation factor 2 alpha kinase 4	2		eiF2alpha phosphorylation in response to endoplasmic reticulum stress			ISO	Q9P2K8 	J:164563 	
MGI:1353427	Eif2ak4	eukaryotic translation initiation factor 2 alpha kinase 4	2		negative regulation of translation			IGI	MGI:1341830 	J:107108 	
MGI:1353427	Eif2ak4	eukaryotic translation initiation factor 2 alpha kinase 4	2		negative regulation of translational initiation			IDA		J:227388 	
MGI:1353427	Eif2ak4	eukaryotic translation initiation factor 2 alpha kinase 4	2		negative regulation of translational initiation in response to stress			IDA		J:227395 	
MGI:1353427	Eif2ak4	eukaryotic translation initiation factor 2 alpha kinase 4	2		positive regulation of translational initiation in response to starvation			IDA		J:71261 	
