MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:1927580	Bloc1s6	biogenesis of lysosomal organelles complex-1, subunit 6, pallidin	2		protein secretion			IMP	MGI:1856982 	J:259065 	
MGI:1927580	Bloc1s6	biogenesis of lysosomal organelles complex-1, subunit 6, pallidin	2		secretion of lysosomal enzymes			IMP	MGI:1856982 	J:6801 	
MGI:1927580	Bloc1s6	biogenesis of lysosomal organelles complex-1, subunit 6, pallidin	2		vesicle docking involved in exocytosis			TAS		J:64907 	
MGI:88177	Bmp2	bone morphogenetic protein 2	2		positive regulation of extracellular matrix constituent secretion	is a part of cardiac jelly development,happens in atrioventricular canal		IMP		J:110615 	
MGI:88182	Bmp6	bone morphogenetic protein 6	13		positive regulation of aldosterone secretion			ISO	RGD:2214 	J:155856 	
MGI:88190	Braf	Braf transforming gene	6		negative regulation of synaptic vesicle exocytosis	regulates a function/process that happens in neuron		IMP		J:196950 	
MGI:2685946	Brsk1	BR serine/threonine kinase 1	7		neurotransmitter secretion			ISO	RGD:1563268 	J:155856 	
MGI:1923020	Brsk2	BR serine/threonine kinase 2	7		exocytosis			IEA	KW-0268 	J:60000 	
MGI:1923020	Brsk2	BR serine/threonine kinase 2	7		regulation of insulin secretion involved in cellular response to glucose stimulus			IMP		J:190410 	
MGI:1923020	Brsk2	BR serine/threonine kinase 2	7		regulation of insulin secretion involved in cellular response to glucose stimulus			ISO	Q8IWQ3 	J:164563 	
MGI:88208	Bsg	basigin	10		positive regulation of matrix metallopeptidase secretion			ISO	P35613 	J:164563 	
MGI:1919254	C1qtnf1	C1q and tumor necrosis factor related protein 1	11		positive regulation of aldosterone secretion			ISO	Q9BXJ1 	J:164563 	
MGI:1932136	C1qtnf3	C1q and tumor necrosis factor related protein 3	15		positive regulation of adiponectin secretion	generates UniProtKB:Q60994		IDA		J:188900 	
MGI:1932136	C1qtnf3	C1q and tumor necrosis factor related protein 3	15		positive regulation of adiponectin secretion			ISO	Q9BXJ4 	J:164563 	
MGI:2385958	C1qtnf5	C1q and tumor necrosis factor related protein 5	9		protein secretion			IMP		J:123097 	
MGI:1914639	C1qtnf12	C1q and tumor necrosis factor related 12	4		positive regulation of insulin secretion involved in cellular response to glucose stimulus			IDA		J:183116 	
MGI:1919014	C2cd2l	C2 calcium-dependent domain containing 2-like	9		positive regulation of insulin secretion involved in cellular response to glucose stimulus			IBA	PTN002721463 	J:265628 	
MGI:1919014	C2cd2l	C2 calcium-dependent domain containing 2-like	9		positive regulation of insulin secretion involved in cellular response to glucose stimulus			IMP		J:202839 	
MGI:1919014	C2cd2l	C2 calcium-dependent domain containing 2-like	9		positive regulation of insulin secretion involved in cellular response to glucose stimulus			ISO	O14523 	J:164563 	
MGI:109482	Cacna1a	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit	8		calcium ion-regulated exocytosis of neurotransmitter	happens in cerebral cortex,happens in CNS neuron (sensu Vertebrata)		IMP	MGI:1856209 	J:60492 	
MGI:109482	Cacna1a	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit	8		calcium-ion regulated exocytosis	happens in chromaffin cell		IMP	MGI:2181384 	J:76879 	
MGI:109482	Cacna1a	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit	8		gamma-aminobutyric acid secretion	happens in cerebral cortex,happens in CNS neuron (sensu Vertebrata)		IMP	MGI:1856209 	J:60492 	
MGI:109482	Cacna1a	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit	8		regulation of acetylcholine secretion, neurotransmission	regulates a function/process that happens in phrenic nerve,regulates a function/process that happens in motor neuron		IMP	MGI:1856209 	J:102080 	
MGI:109482	Cacna1a	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit	8		regulation of acetylcholine secretion, neurotransmission	regulates a function/process that happens in diaphragm,regulates a function/process that happens in motor neuron|regulates a function/process that happens in phrenic nerve,regulates a function/process that happens in motor neuron|regulates a function/process that happens in levator auris longus,regulates a function/process that happens in motor neuron		IMP	MGI:2181384 	J:82722 	
MGI:109482	Cacna1a	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit	8		regulation of calcium ion-dependent exocytosis	regulates a function/process that happens in adrenal medulla chromaffin cell		IDA		J:31925 	
MGI:88296	Cacna1b	calcium channel, voltage-dependent, N type, alpha 1B subunit	2		neurotransmitter secretion			IMP		J:89452 	
MGI:88296	Cacna1b	calcium channel, voltage-dependent, N type, alpha 1B subunit	2		positive regulation of neurotransmitter secretion			ISO	RGD:628852 	J:155856 	
MGI:103013	Cacna1c	calcium channel, voltage-dependent, L type, alpha 1C subunit	6		calcium-ion regulated exocytosis	happens in pancreas,happens in type B pancreatic cell		IMP	MGI:2176227 MGI:2674119 	J:84919 	
MGI:103013	Cacna1c	calcium channel, voltage-dependent, L type, alpha 1C subunit	6		growth hormone secretion			IDA		J:3159 	
MGI:103013	Cacna1c	calcium channel, voltage-dependent, L type, alpha 1C subunit	6		insulin secretion	happens in pancreas,happens in type B pancreatic cell		IMP	MGI:2176227 MGI:2674119 	J:84919 	
MGI:88293	Cacna1d	calcium channel, voltage-dependent, L type, alpha 1D subunit	14		positive regulation of insulin secretion involved in cellular response to glucose stimulus			ISO	RGD:70973 	J:155856 	
MGI:106217	Cacna1e	calcium channel, voltage-dependent, R type, alpha 1E subunit	1		regulation of insulin secretion involved in cellular response to glucose stimulus	regulates a function/process that happens in islets of Langerhans,regulates a function/process that happens in type B pancreatic cell		IMP	MGI:3526823 	J:95377 J:95636 	
MGI:106217	Cacna1e	calcium channel, voltage-dependent, R type, alpha 1E subunit	1		regulation of somatostatin secretion	regulates a function/process that happens in endocrine pancreas,regulates a function/process that happens in pancreatic D cell		IMP	MGI:3526823 	J:129620 	
MGI:1201678	Cacna1g	calcium channel, voltage-dependent, T type, alpha 1G subunit	11		positive regulation of calcium ion-dependent exocytosis			IBA	PTN000004815 	J:265628 	
MGI:1201678	Cacna1g	calcium channel, voltage-dependent, T type, alpha 1G subunit	11		positive regulation of calcium ion-dependent exocytosis			ISO	RGD:68942 	J:155856 	
MGI:1928842	Cacna1h	calcium channel, voltage-dependent, T type, alpha 1H subunit	17		positive regulation of calcium ion-dependent exocytosis			IBA	PTN000004815 	J:265628 	
MGI:2178051	Cacna1i	calcium channel, voltage-dependent, alpha 1I subunit	15		positive regulation of calcium ion-dependent exocytosis			IBA	PTN000004815 	J:265628 	
MGI:103301	Cacnb4	calcium channel, voltage-dependent, beta 4 subunit	2		gamma-aminobutyric acid secretion	happens in neocortex|happens in thalamus		IMP	MGI:1856936 	J:29347 	
MGI:103301	Cacnb4	calcium channel, voltage-dependent, beta 4 subunit	2		regulation of synaptic vesicle exocytosis	happens in glutamatergic synapse,happens in thalamus		IDA		J:56225 	
MGI:103301	Cacnb4	calcium channel, voltage-dependent, beta 4 subunit	2		regulation of synaptic vesicle exocytosis	happens in glutamatergic synapse,happens in thalamus		IMP		J:56225 	
MGI:1350922	Cadps	Ca2+-dependent secretion activator	14		catecholamine secretion	happens in adrenal gland,happens in adrenal medulla chromaffin cell		IMP	MGI:3583931 	J:99762 	
MGI:1350922	Cadps	Ca2+-dependent secretion activator	14		dense core granule exocytosis			IEA	IPR033227 	J:72247 	
MGI:1350922	Cadps	Ca2+-dependent secretion activator	14	NOT	exocytosis	happens in adrenal gland,happens in adrenal medulla chromaffin cell		IMP	MGI:3583931 	J:99762 	
MGI:1350922	Cadps	Ca2+-dependent secretion activator	14		positive regulation of calcium ion-dependent exocytosis			ISO	RGD:708573 	J:155856 	
MGI:1350922	Cadps	Ca2+-dependent secretion activator	14		positive regulation of exocytosis			IBA	PTN000255667 	J:265628 	
MGI:1350922	Cadps	Ca2+-dependent secretion activator	14		positive regulation of exocytosis			ISO	RGD:708573 	J:155856 	
MGI:1350922	Cadps	Ca2+-dependent secretion activator	14		presynaptic dense core vesicle exocytosis	happens in hippocampal formation		IDA		J:220237 	
MGI:1350922	Cadps	Ca2+-dependent secretion activator	14		presynaptic dense core vesicle exocytosis	is a part of hippocampal neuron,is a part of hippocampal neuron		IGI	Q8BYR5 	J:220237 	
MGI:1350922	Cadps	Ca2+-dependent secretion activator	14		presynaptic dense core vesicle exocytosis	happens in hippocampal formation		IMP		J:220237 	
MGI:1350922	Cadps	Ca2+-dependent secretion activator	14		synaptic vesicle exocytosis			IEA	IPR033227 	J:72247 	
MGI:1350922	Cadps	Ca2+-dependent secretion activator	14		synaptic vesicle priming	happens in glutamatergic synapse,happens in hippocampal formation		IDA		J:131212 	
MGI:1350922	Cadps	Ca2+-dependent secretion activator	14		synaptic vesicle priming	happens in hippocampus,happens in CNS neuron (sensu Vertebrata)		IGI	MGI:2443963 	J:167753 	
MGI:1350922	Cadps	Ca2+-dependent secretion activator	14		synaptic vesicle priming	happens in hippocampal neuron,happens in hippocampal neuron		IGI	Q8BYR5 	J:218225 	
MGI:1350922	Cadps	Ca2+-dependent secretion activator	14		synaptic vesicle priming	happens in glutamatergic synapse,happens in hippocampal formation		IMP		J:131212 	
MGI:2443963	Cadps2	Ca2+-dependent activator protein for secretion 2	6		dense core granule exocytosis			IEA	IPR033227 	J:72247 	
MGI:2443963	Cadps2	Ca2+-dependent activator protein for secretion 2	6		exocytosis			IBA	PTN000952526 	J:265628 	
MGI:2443963	Cadps2	Ca2+-dependent activator protein for secretion 2	6		positive regulation of exocytosis			IBA	PTN000255667 	J:265628 	
MGI:2443963	Cadps2	Ca2+-dependent activator protein for secretion 2	6		positive regulation of exocytosis			IDA		J:87385 	
MGI:2443963	Cadps2	Ca2+-dependent activator protein for secretion 2	6		synaptic vesicle exocytosis			IEA	IPR033227 	J:72247 	
MGI:2443963	Cadps2	Ca2+-dependent activator protein for secretion 2	6		synaptic vesicle priming	happens in glutamatergic synapse,happens in hippocampal formation		IDA		J:263391 	
MGI:2443963	Cadps2	Ca2+-dependent activator protein for secretion 2	6		synaptic vesicle priming	happens in hippocampus,happens in CNS neuron (sensu Vertebrata)		IGI	MGI:1350922 	J:167753 	
MGI:2443963	Cadps2	Ca2+-dependent activator protein for secretion 2	6		synaptic vesicle priming	happens in hippocampal neuron		IGI	Q80TJ1 	J:218225 	
MGI:2443963	Cadps2	Ca2+-dependent activator protein for secretion 2	6		synaptic vesicle priming	happens in glutamatergic synapse,happens in hippocampal formation		IMP		J:263391 	
MGI:88251	Calm1	calmodulin 1	12		regulation of synaptic vesicle exocytosis			ISO	RGD:2257 	J:155856 	
MGI:103249	Calm3	calmodulin 3	7		regulation of synaptic vesicle exocytosis			ISO	RGD:2257 	J:155856 	
MGI:88256	Camk2a	calcium/calmodulin-dependent protein kinase II alpha	18		regulation of neurotransmitter secretion			IMP	MGI:2655688 	J:82744 	
MGI:88256	Camk2a	calcium/calmodulin-dependent protein kinase II alpha	18		regulation of synaptic vesicle docking	happens in Schaffer collateral - CA1 synapse		IDA		J:127397 	
MGI:88256	Camk2a	calcium/calmodulin-dependent protein kinase II alpha	18		regulation of synaptic vesicle docking	happens in Schaffer collateral - CA1 synapse		IMP		J:127397 	
MGI:1913509	Camk2n1	calcium/calmodulin-dependent protein kinase II inhibitor 1	4		positive regulation of insulin secretion involved in cellular response to glucose stimulus			ISO	RGD:708430 	J:155856 	
MGI:1344392	Capn10	calpain 10	1		positive regulation of insulin secretion			ISO	Q9HC96 	J:164563 	
MGI:88269	Car2	carbonic anhydrase 2	3		secretion			IMP	MGI:2135646 	J:102478 	
MGI:2447188	Car9	carbonic anhydrase 9	4		secretion			IMP	MGI:2448129 	J:102478 	
MGI:1351330	Cartpt	CART prepropeptide	13		negative regulation of glucagon secretion			ISO	RGD:2272 	J:155856 	
MGI:1351330	Cartpt	CART prepropeptide	13		positive regulation of epinephrine secretion			ISO	Q16568 	J:164563 	
MGI:1351330	Cartpt	CART prepropeptide	13		regulation of insulin secretion			ISO	RGD:2272 	J:155856 	
MGI:1351330	Cartpt	CART prepropeptide	13		somatostatin secretion			ISO	RGD:2272 	J:155856 	
MGI:1309489	Cask	calcium/calmodulin-dependent serine protein kinase (MAGUK family)	X		positive regulation of insulin secretion			ISO	RGD:62004 	J:155856 	
MGI:1309489	Cask	calcium/calmodulin-dependent serine protein kinase (MAGUK family)	X		regulation of synaptic vesicle exocytosis	happens in Schaffer collateral - CA1 synapse		IDA		J:117978 	
MGI:1309489	Cask	calcium/calmodulin-dependent serine protein kinase (MAGUK family)	X		regulation of synaptic vesicle exocytosis	happens in Schaffer collateral - CA1 synapse		IMP		J:117978 	
MGI:1351351	Casr	calcium-sensing receptor	16		bile acid secretion			ISO	RGD:2277 	J:155856 	
MGI:1351351	Casr	calcium-sensing receptor	16		positive regulation of insulin secretion			ISO	RGD:2277 	J:155856 	
MGI:102709	Cav1	caveolin 1, caveolae protein	6		lactation			IMP	MGI:2180364 	J:120010 	
MGI:1277968	Cavin1	caveolae associated 1	11		protein secretion			IMP		J:268029 	
MGI:1354170	Cbarp	calcium channel, voltage-dependent, beta subunit associated regulatory protein	10		negative regulation of calcium ion-dependent exocytosis			IBA	PTN002408417 	J:265628 	
MGI:1354170	Cbarp	calcium channel, voltage-dependent, beta subunit associated regulatory protein	10		negative regulation of calcium ion-dependent exocytosis			IMP		J:215837 	
MGI:88281	Cbln1	cerebellin 1 precursor protein	8		protein secretion	happens in cerebellar granule cell,uses Cbln3		IMP		J:119795 	
MGI:88281	Cbln1	cerebellin 1 precursor protein	8		protein secretion	happens in cerebellar granule cell		IMP		J:117650 	
MGI:2154433	Cbln4	cerebellin 4 precursor protein	2		protein secretion			IDA		J:117650 	
MGI:2445022	Ccdc186	coiled-coil domain containing 186	19		insulin secretion involved in cellular response to glucose stimulus			IMP		J:250070 	
MGI:88297	Cck	cholecystokinin	9		positive regulation of glutamate secretion			ISO	RGD:2288 	J:155856 	
MGI:99478	Cckar	cholecystokinin A receptor	5		gastric acid secretion			ISO	RGD:2289 	J:155856 	
MGI:99478	Cckar	cholecystokinin A receptor	5		insulin secretion			ISO	RGD:2289 	J:155856 	
MGI:99478	Cckar	cholecystokinin A receptor	5		pancreatic juice secretion			ISO	RGD:2289 	J:155856 	
MGI:99478	Cckar	cholecystokinin A receptor	5		positive regulation of somatostatin secretion			ISO	RGD:2289 	J:155856 	
MGI:99478	Cckar	cholecystokinin A receptor	5		regulation of hormone secretion			IBA	PTN002797535 	J:265628 	
MGI:99478	Cckar	cholecystokinin A receptor	5		regulation of hormone secretion			ISO	RGD:2289 	J:155856 	
MGI:99479	Cckbr	cholecystokinin B receptor	7		gastric acid secretion			IGI	MGI:108482 	J:102139 	
MGI:99479	Cckbr	cholecystokinin B receptor	7		gastric acid secretion			IMP	MGI:2384535 	J:102139 	
MGI:99479	Cckbr	cholecystokinin B receptor	7		histamine secretion			ISO	RGD:2290 	J:155856 	
MGI:99479	Cckbr	cholecystokinin B receptor	7		positive regulation of somatostatin secretion			ISO	RGD:2290 	J:155856 	
MGI:98262	Ccl5	chemokine (C-C motif) ligand 5	11		exocytosis			ISO	P13501 	J:164563 	
MGI:98262	Ccl5	chemokine (C-C motif) ligand 5	11		regulation of insulin secretion			ISO	P13501 	J:164563 	
MGI:101878	Ccl8	chemokine (C-C motif) ligand 8	11		exocytosis			ISO	P80075 	J:164563 	
MGI:108224	Ccl12	chemokine (C-C motif) ligand 12	11		exocytosis			ISO	P80075 	J:164563 	
MGI:95537	Ccn2	cellular communication network factor 2	10		extracellular matrix constituent secretion			ISO	RGD:621392 	J:155856 	
MGI:109185	Ccn3	cellular communication network factor 3	15		negative regulation of insulin secretion			IDA		J:202162 	
MGI:88313	Ccnd1	cyclin D1	7		lactation	has the participant mammary gland		IGI	MGI:99484 	J:90978 	
MGI:88313	Ccnd1	cyclin D1	7		lactation	has the participant mammary gland		IMP	MGI:2180640 	J:56642 	
MGI:104618	Ccr1	chemokine (C-C motif) receptor 1	9		exocytosis			ISO	P32246 	J:164563 	
MGI:104617	Ccr1l1	chemokine (C-C motif) receptor 1-like 1	9		exocytosis			ISO	P32246 	J:164563 	
MGI:106185	Ccr2	chemokine (C-C motif) receptor 2	9		negative regulation of eosinophil degranulation			IMP		J:118487 	
MGI:1330281	Cd2ap	CD2-associated protein	17		positive regulation of protein secretion			ISO	Q9Y5K6 	J:164563 	
MGI:99440	Cd33	CD33 antigen	7		positive regulation of protein secretion			ISO	P20138 	J:164563 	
MGI:107474	Cd38	CD38 antigen	5		positive regulation of insulin secretion			ISO	RGD:2303 	J:155856 	
MGI:96534	Cd74	CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)	18		negative regulation of peptide secretion			ISO	P04233 	J:164563 	
MGI:1336885	Cd84	CD84 antigen	1		negative regulation of mast cell degranulation			ISO	Q9UIB8 	J:164563 	
MGI:1860383	Cd160	CD160 antigen	3		positive regulation of natural killer cell degranulation			ISO	O95971 	J:164563 	
MGI:1916141	Cd177	CD177 antigen	7		positive regulation of neutrophil degranulation			IBA	PTN000421747 	J:265628 	
MGI:1916141	Cd177	CD177 antigen	7		positive regulation of neutrophil degranulation			ISO	Q8N6Q3 	J:164563 	
MGI:1196990	Cd200	CD200 antigen	16		negative regulation of matrix metallopeptidase secretion			ISO	P41217 	J:164563 	
